Elapsed Time (s),IMU Heading (deg from N),Latitude (+/- = North/South),Longitude (+/- = East/West),GPS Heading (deg from N),Speed (m/s),Current Waypoint Number,Current Waypoint Latitude (+/- = North/South),Current Waypoint Longitude (+/- = East/West),Distance to Waypoint (m),Bearing to Waypoint (deg),Needed Course Correction (deg),"Turn Direction (-1 Left, 0 Straight, 1 Right)",Control Action from PID
5.2854650020599365,186.58979554297665,29.734882354736328,-91.20604705810547,135.21922084533975,0.16750765275356308,0,29.736170560000001,-91.206207500000005,144.12236019121431,353.82766057114105,167.23786502816441,1,100.0
5.4249818325042725,188.31781992625827,29.734882354736328,-91.20604705810547,135.21922084533975,0.16750765275356308,0,29.736170560000001,-91.206207500000005,144.12236019121431,353.82766057114105,165.50984064488279,1,100.0
5.487074851989746,188.91263427767714,29.734882354736328,-91.20604705810547,135.21922084533975,0.16750765275356308,0,29.736170560000001,-91.206207500000005,144.12236019121431,353.82766057114105,164.91502629346391,1,100.0
5.636354923248291,190.33910639447774,29.734882354736328,-91.20604705810547,135.21922084533975,0.16750765275356308,0,29.736170560000001,-91.206207500000005,144.12236019121431,353.82766057114105,163.48855417666331,1,100.0
5.74129581451416,191.43077304705918,29.734882354736328,-91.20604705810547,135.21922084533975,0.16750765275356308,0,29.736170560000001,-91.206207500000005,144.12236019121431,353.82766057114105,162.39688752408188,1,100.0
5.836532831192017,193.14162436682278,29.734882354736328,-91.20604705810547,135.21922084533975,0.16750765275356308,0,29.736170560000001,-91.206207500000005,144.12236019121431,353.82766057114105,160.68603620431827,1,100.0
5.942420959472656,194.63446231088656,29.734882354736328,-91.20604705810547,135.21922084533975,0.16750765275356308,0,29.736170560000001,-91.206207500000005,144.12236019121431,353.82766057114105,159.19319826025449,1,100.0
6.027957916259766,195.0361420322287,29.734882354736328,-91.20604705810547,135.21922084533975,0.16750765275356308,0,29.736170560000001,-91.206207500000005,144.12236019121431,353.82766057114105,158.79151853891236,1,100.0
6.144873857498169,196.74724955798581,29.734882354736328,-91.20604705810547,135.21922084533975,0.16750765275356308,0,29.736170560000001,-91.206207500000005,144.12236019121431,353.82766057114105,157.08041101315524,1,100.0
6.241849899291992,197.42341095355312,29.73487663269043,-91.20604705810547,nan,0.0,0,29.736170560000001,-91.206207500000005,144.75513135692577,353.85474677354637,156.43133581999325,1,100.0
6.345426797866821,198.79229832348605,29.73487663269043,-91.20604705810547,nan,0.0,0,29.736170560000001,-91.206207500000005,144.75513135692577,353.85474677354637,155.06244845006032,1,100.0
6.4468348026275635,199.05719980377356,29.73487663269043,-91.20604705810547,nan,0.0,0,29.736170560000001,-91.206207500000005,144.75513135692577,353.85474677354637,154.79754696977281,1,100.0
6.595779895782471,200.73367420601571,29.73487663269043,-91.20604705810547,nan,0.0,0,29.736170560000001,-91.206207500000005,144.75513135692577,353.85474677354637,153.12107256753066,1,100.0
6.700008869171143,202.32914032368748,29.73487663269043,-91.20604705810547,nan,0.0,0,29.736170560000001,-91.206207500000005,144.75513135692577,353.85474677354637,151.52560644985888,1,100.0
6.795557022094727,202.67408806703855,29.73487663269043,-91.20604705810547,nan,0.0,0,29.736170560000001,-91.206207500000005,144.75513135692577,353.85474677354637,151.18065870650781,1,100.0
6.901170969009399,204.44395478041653,29.73487663269043,-91.20604705810547,nan,0.0,0,29.736170560000001,-91.206207500000005,144.75513135692577,353.85474677354637,149.41079199312983,1,100.0
7.002142906188965,205.28505750366202,29.73487663269043,-91.20604705810547,nan,0.0,0,29.736170560000001,-91.206207500000005,144.75513135692577,353.85474677354637,148.56968926988435,1,100.0
7.103216886520386,206.5386719066062,29.73487663269043,-91.20604705810547,nan,0.0,0,29.736170560000001,-91.206207500000005,144.75513135692577,353.85474677354637,147.31607486694017,1,100.0
7.19983983039856,207.15842698817409,29.734865188598633,-91.20604705810547,nan,0.0,0,29.736170560000001,-91.206207500000005,146.02081607310242,353.90821487174566,146.74978788357157,1,100.0
7.303961992263794,208.49712438904862,29.734865188598633,-91.20604705810547,nan,0.0,0,29.736170560000001,-91.206207500000005,146.02081607310242,353.90821487174566,145.41109048269703,1,100.0
7.408001899719238,209.63793814985391,29.734865188598633,-91.20604705810547,nan,0.0,0,29.736170560000001,-91.206207500000005,146.02081607310242,353.90821487174566,144.27027672189175,1,100.0
7.556846857070923,211.71197014734614,29.734865188598633,-91.20604705810547,nan,0.0,0,29.736170560000001,-91.206207500000005,146.02081607310242,353.90821487174566,142.19624472439952,1,100.0
7.660632848739624,213.55040215137439,29.734865188598633,-91.20604705810547,nan,0.0,0,29.736170560000001,-91.206207500000005,146.02081607310242,353.90821487174566,140.35781272037127,1,100.0
7.7556328773498535,213.89578177743272,29.734865188598633,-91.20604705810547,nan,0.0,0,29.736170560000001,-91.206207500000005,146.02081607310242,353.90821487174566,140.01243309431294,1,100.0
7.859717845916748,216.01417514073773,29.734865188598633,-91.20604705810547,nan,0.0,0,29.736170560000001,-91.206207500000005,146.02081607310242,353.90821487174566,137.89403973100792,1,100.0
7.961359024047852,217.31963838230101,29.734865188598633,-91.20604705810547,nan,0.0,0,29.736170560000001,-91.206207500000005,146.02081607310242,353.90821487174566,136.58857648944465,1,100.0
8.057860851287842,218.39869648323864,29.734865188598633,-91.20604705810547,nan,0.0,0,29.736170560000001,-91.206207500000005,146.02081607310242,353.90821487174566,135.50951838850702,1,100.0
8.159700870513916,219.9251058246129,29.73485565185547,-91.20604705810547,180.0,1.0148263456750428,0,29.736170560000001,-91.206207500000005,147.0756488898609,353.95206862066379,134.0269627960509,1,100.0
8.311076879501343,221.29414312050156,29.73485565185547,-91.20604705810547,180.0,1.0148263456750428,0,29.736170560000001,-91.206207500000005,147.0756488898609,353.95206862066379,132.65792550016224,1,100.0
8.411602973937988,222.69574972919085,29.73485565185547,-91.20604705810547,180.0,1.0148263456750428,0,29.736170560000001,-91.206207500000005,147.0756488898609,353.95206862066379,131.25631889147294,1,100.0
8.513834953308105,224.29636558603161,29.73485565185547,-91.20604705810547,180.0,1.0148263456750428,0,29.736170560000001,-91.206207500000005,147.0756488898609,353.95206862066379,129.65570303463218,1,100.0
8.617056846618652,225.90120759717368,29.73485565185547,-91.20604705810547,180.0,1.0148263456750428,0,29.736170560000001,-91.206207500000005,147.0756488898609,353.95206862066379,128.05086102349011,1,100.0
8.702538013458252,226.4753769874718,29.73485565185547,-91.20604705810547,180.0,1.0148263456750428,0,29.736170560000001,-91.206207500000005,147.0756488898609,353.95206862066379,127.47669163319199,1,100.0
8.819687843322754,228.48327146899766,29.73485565185547,-91.20604705810547,180.0,1.0148263456750428,0,29.736170560000001,-91.206207500000005,147.0756488898609,353.95206862066379,125.46879715166614,1,100.0
8.916122913360596,229.48841683624423,29.73485565185547,-91.20604705810547,180.0,1.0148263456750428,0,29.736170560000001,-91.206207500000005,147.0756488898609,353.95206862066379,124.46365178441957,1,100.0
9.01979684829712,230.90911643596303,29.73485565185547,-91.20604705810547,180.0,1.0148263456750428,0,29.736170560000001,-91.206207500000005,147.0756488898609,353.95206862066379,123.04295218470077,1,100.0
