Elapsed Time (s),QUATERNION 0,QUATERNION 1,QUATERNION 2,QUATERNION 3,Linear Accel X (m/s),Linear Accel Y (m/s),Linear Accel Z (m/s),Magnometer X,Magnometer Y,Magnometer Z,Roll (deg),Pitch (deg),Yaw (deg),IMU Heading (deg from N),Latitude (+/- = North/South),Longitude (+/- = East/West),GPS Heading (deg from N),Speed (m/s)
75.12578082084656,0.047466990199999996,0.16818219299999998,0.14790633579999998,-0.9734425614,0.16406208,0.032043375,-1.14404004,-0.31433128,-0.446472488,0.11077888799999999,-16.820025299999998,19.962107099999997,-177.39578609999998,125.14680237657581,29.73623275756836,-91.20602416992188,124.64412039379539,2.2715923562864653
75.22719192504883,0.049212593799999996,0.16912213339999999,0.1474699349,-0.9723012052,0.088073505,0.00402831,-0.968076135,-0.325317616,-0.446167312,0.10772712799999999,-16.7541075,20.115915299999998,-177.1980327,126.09721786027535,29.73623275756836,-91.20602416992188,124.64412039379539,2.2715923562864653
75.31339597702026,0.050991766699999996,0.1702970589,0.14699996469999999,-0.9730397298,0.24792417,0.00402831,-0.903989385,-0.325317616,-0.443420728,0.11077888799999999,-16.6442445,20.269723499999998,-177.0002793,126.26580248941406,29.73623275756836,-91.20602416992188,124.64412039379539,2.2715923562864653
75.4297947883606,0.05246881589999999,0.17120343,0.14652999449999998,-0.9728718833,0.09594702000000001,0.0,-1.02392316,-0.328369376,-0.446167312,0.10772712799999999,-16.5563541,20.390572799999997,-176.82449849999998,126.35225484173412,29.73623275756836,-91.20602416992188,124.64412039379539,2.2715923562864653
75.52561402320862,0.054113711599999996,0.17160626159999998,0.14619430149999998,-0.9727376060999999,0.032043375,0.019958445000000002,-0.903989385,-0.33111596,-0.44311555199999997,0.104370192,-16.4904363,20.467476899999998,-176.6267451,126.76874664509199,29.73623275756836,-91.20602416992188,124.64412039379539,2.2715923562864653
75.67755389213562,0.056262146799999996,0.1729490336,0.145690762,-0.9724690516999999,0.21203559,0.032043375,-1.007993025,-0.328369376,-0.437622384,0.10772712799999999,-16.3805733,20.654244,-176.3850465,126.88268117519749,29.73623275756836,-91.20602416992188,124.64412039379539,2.2715923562864653
75.77951979637146,0.05736993369999999,0.17412395909999998,0.14535506899999998,-0.9722340665999999,0.192077145,0.00805662,-1.007993025,-0.328369376,-0.446167312,0.10772712799999999,-16.3256418,20.8080522,-176.26419719999998,126.35225484173412,29.73623275756836,-91.20602416992188,124.64412039379539,2.2715923562864653
75.8804669380188,0.058611997799999996,0.1746610679,0.1452879304,-0.9720997894,0.11608857,0.047973510000000004,-0.89208756,-0.33111596,-0.43792756,0.11749276,-16.2816966,20.895942599999998,-176.12137529999998,127.09283729704157,29.73621940612793,-91.20600128173828,123.89307495268127,2.7770460609004357
75.98475980758667,0.059786923299999996,0.17492962229999998,0.1450865146,-0.9710255717999999,0.11608857,0.036071685,-0.955991205,-0.325317616,-0.446167312,0.104370192,-16.2487377,20.9618604,-175.97855339999998,126.09721786027535,29.73621940612793,-91.20600128173828,123.89307495268127,2.7770460609004357
76.08562183380127,0.061129695299999995,0.1751310381,0.1452207918,-0.9718648042999999,0.119933775,0.00805662,-0.968076135,-0.339660888,-0.434570624,0.10772712799999999,-16.226765099999998,20.983832999999997,-175.8247452,128.01122317673935,29.73621940612793,-91.20600128173828,123.89307495268127,2.7770460609004357
76.18660998344421,0.062069635699999993,0.17550030039999998,0.1448515295,-0.9707905867,0.15197715,0.06408675,-0.9080176950000001,-0.342407472,-0.437622384,0.10772712799999999,-16.1608473,21.049750799999998,-175.7038959,128.04057792850102,29.73621940612793,-91.20600128173828,123.89307495268127,2.7770460609004357
76.28252601623535,0.06317742259999999,0.1759367013,0.14481796019999998,-0.9716298191999999,0.09191871,0.032043375,-1.047909915,-0.333862544,-0.437622384,0.114135824,-16.1278884,21.1156686,-175.5830466,127.34004540843779,29.73621940612793,-91.20600128173828,123.89307495268127,2.7770460609004357
76.38562893867493,0.06415093229999999,0.1760374092,0.14458297509999998,-0.9706227402,0.223937415,0.01208493,-0.91991952,-0.33111596,-0.437317208,0.104370192,-16.0949295,21.1266549,-175.451211,127.13128750482332,29.73621940612793,-91.20600128173828,123.89307495268127,2.7770460609004357
76.53527998924255,0.06569512009999999,0.17610454779999998,0.1442808514,-0.9715291113,0.13201870500000001,0.019958445000000002,-1.007993025,-0.336914304,-0.428467104,0.104370192,-16.0070391,21.170600099999998,-175.2754302,128.17884763521567,29.73621940612793,-91.20600128173828,123.89307495268127,2.7770460609004357
76.63763785362244,0.0664000754,0.17654094869999998,0.14387801979999998,-0.9714619726999999,0.171935595,0.032043375,-0.856015875,-0.336609128,-0.434265448,0.104370192,-15.941121299999999,21.2255316,-175.1875398,127.78008620750336,29.73621940612793,-91.20600128173828,123.89307495268127,2.7770460609004357
76.73839783668518,0.0669371842,0.17654094869999998,0.1437101733,-0.9714284033999999,0.047973510000000004,0.019958445000000002,-0.98803458,-0.333862544,-0.431518864,0.10772712799999999,-15.9191487,21.2365179,-175.12162199999997,127.72882126531874,29.73621940612793,-91.20600128173828,123.89307495268127,2.7770460609004357
76.84016489982605,0.0675750009,0.17630596359999998,0.1436094654,-0.9714619726999999,0.06408675,0.039916890000000003,-0.964047825,-0.336609128,-0.437622384,0.10772712799999999,-15.886189799999999,21.214545299999997,-175.03373159999998,127.56666105755858,29.736209869384766,-91.20597839355469,115.63423935122574,2.6929816805853934
